11977754619855620030	156
1555968605595793898	1177
9380396683433931600	15
7516431529997699032	1
6450678702459502527	7195796
15593389814546108857	166
13069803452123684052	1
16247891063184189731	2742
1415136940675419447	1
120428067521318116	762
5982076652024982248	10
13998598207052380557	7
60421162037918598	7
7818767509214908103	1
9632827727851814270	150000000
6661298423455790532	14845369
4468752554317385100	1
7210211608047809499	1
3635010900968633407	4215
2783045207927895313	1
3467911478841464764	12114
1794757283224088105	30
11153080010609393309	7166
488496315360360483	21505
18351652557800656144	99
16584671077380782903	1
4988348598520404978	1800
184921975861734334	58771
17155447298080542983	19
17698450315645272692	11627
1088451457537291555	2
12444295750161008865	41777
634507913088182479	3
11023491412564159982	32
8762462431855370253	13
4715347588518488070	6532
13994729954092375809	166
3849253023588647591	454188
13594037077549275439	1
18109506282237518840	2
18154228508367007823	59452
13751722001414279380	19
10502624971858895153	450936
5569087062165749146	7
3311587802357214173	1645
669238916381731470	75493
5923343608784327271	1
16790137071842302051	1
3221125885536615528	14615
2822873960241844477	1213
4588008069071805301	22
1746406133134941071	1
9843323242719810841	1
2151980281422780248	1
1943276726531617465	148487
11490255900597248883	1
8146028344659373514	324
4401731283593363371	1
15138874252777647754	1771
8027041572539608682	1
10862652235056821628	662
9052834754181471241	4
2618247694818688123	5
937090122174448388	525058
109778952225426828	1
5128191918059791894	1
7181213406375234629	5202
2833816687229491316	4
2396494008655182809	4
12737091345362716581	2
389639574815867239	20
1989535984442050045	256
737256529684298306	1
6215252803593137304	4496
14950226217211208305	18
16105550691792749178	1
938988567721186815	7
17955322416121209275	30
14893406651755365290	1
384541925856502403	3
17846310832881419362	13
15223528680660669071	513
2102938801818522903	16
2473339099774668654	295007
13541444628197239890	1
14455458526501574361	69
18184900706622616365	1
14298089226946349355	1
6700168463254107983	5032
3012862047903190845	1260
5809602579091267253	5227
9249320227182982631	22860
16918207638770618918	1023383
4941966681724765949	24662
15506541234001052591	24574
18068612655341193842	1
16354302754449312471	1
11898293279781832708	631
1809073859373457387	3
5838100678351502992	10
15867642560109469644	6
11157329955492489374	11796
2374454941469484042	3
8395356707709008653	1
2885205190328253665	1
358696098656670867	6246
12941123372800899232	772581
2482792510918779428	1
15026094562235564547	1042377
8764318277801545009	5
15178757053976933904	1
11965489068530441413	233
17741531046029415225	440
10346849177106252398	1
10072288617724227205	37448
15731577902188602842	2
1646940703815022902	66563
4491707327952410416	3
6402355636938420240	39
688699794731354135	18
7552263757256120693	757
1679824973619215995	27
17838795921196881360	58
804715272022506916	1
14759907232312318744	25
12658927745520919849	945
16593498187872052770	2437
15730188077949242581	9871
1700415932366028889	662
15512320532998492061	41631
4726451956849457190	2
17684242482150746064	1
16090086168534749511	1
14857426000874618089	1
17199093998441443645	1838
1406273597469837528	5
12206757481481933209	1
122440055608599895	170
3916189539471482798	6811
14134453583556043973	54
8880978833737258414	1
3285295344369714942	14009
14205572582663438541	204
7770588493772901353	4832
9407792313815338222	1839
5477051629242100933	20975
16414303390744090313	1016
12746857396290505201	1
8653114765142330572	24687
17506490771928288516	361
5334114050938202256	919
297124855308337441	907055
5122625773198595505	1
3702648397312210956	17
10800110934744362551	158263
14778877314713511161	1499999
16180017232066976872	326
10846704141317943895	11796
13394184723727134626	41838
15886129725592087557	1
1833300991225509835	8
11018193248995993898	5
2655124074773351444	70
7124945970262897094	1
15091277672017110706	900
884893824769613202	5349796
3400711045408149489	1087982
10815352433108683632	37
18308959317986467459	3080
5546448171685191265	8166
1878316671900653045	1
17832591824363263659	108
9081897252400553675	323
163236738204458959	6246
15899048848427169921	2
13487488197649905061	22
227096294293449726	1
13121232769141438540	2530
9206655084604175191	1
9673847639344287087	40
2051527264909013952	2
10889725843976814078	3
299816477698341263	3
10557365349999606823	1763
3849147609035033700	1
8494732808275646535	9
9777488800044755251	1
5308975261080187306	6779
1995241612291013993	1824
1436047862522878634	216
803851534687953755	15556
1272828886675763469	2
5920861294555861269	4
9477260873924814746	1
3004640616225760763	567
5172256716977088954	182
15440373786389410253	1
943578176618724791	6
11064512992179567747	1
2745829176595077735	1
2136221246181983875	1
16582046376638444375	1
5242194291287950430	1
5764612437035634039	1
828151492515101444	3
7074771712144520613	1
1356227167526171869	1
5284033357452480306	31
2626591111040888186	5829
12613346969398713490	2
3216120702114825887	1
3516572093425678863	666
15323825860210060013	82
15355511923596171466	272
5097837920912275543	143219
4699515089389952832	1
11208320718878199724	1
17501564812117803056	54
16017326475448149282	2273119
17829016093170631295	2
2176801607165868565	94
15097471163860607367	1
12748328536330061030	1
12824189936738375318	23331
17888143786337284247	36
15034350077322910843	1
5031297379615517498	8173
9774325252698281914	10
8602947419878141182	19
12341716442229477464	1
9156775170439510213	41
7423925930228922599	47784
697755869096836282	24277
1023577285521575876	4559
9780618435391625750	17
3340899562042215497	4388
13215886505358969298	1
6782902400141175156	3
4419588063711731807	3
2340361570595627765	1
12774955088645784520	1
5158807624231131989	6
7442671729236724655	58
17888432053430270264	2609129
5643032508601125594	6
2339919251366847733	111
9777281779428300381	486
7581085080905890158	132
6727571133606080903	8
18252619278037093159	252
8361098277931859161	740
6881026354325092301	60
8202397903380093669	2
5264429392782461858	1
6376337619560649295	618363
5101199186662327053	1
2700418554431219556	16
8270479463049663753	6
6929118641702240927	15956
4754624073581599430	4
10725830188784674436	6
14453435702512544055	1
1687092779794812494	1195
2044705458874622160	1
3509216163074348906	1
7754783158304021400	1800
3598264716605130129	673
1690345658291235138	4
4024821396135083010	1576
15648736757952149517	1
5127917743017007575	1
16339636271923581815	0
2435248870827890991	168
12000330222999901975	1
15257455653941534955	986
17531297293810357560	6252053
181845458209187605	31782
1057611171616539432	120
12446745741385143193	12
17534084624948525147	2
11128998186475522775	8499
16305819222363168836	2
3942499960486018358	36
594963709738290593	561937
2863298723626463201	2
2564606853179819150	184
5623283459551471805	1153798
10177506464097860447	170815
1901664143146632491	26
4561341788589931885	54
8406871396045712786	25918
4854700756003169838	1
9504394477297826645	148091
4740472844365894317	17917
8358415651005253316	3051
17633251485756000569	3261613
3898427809403724889	151
12950441464433340951	2
4439336807635751862	2527
16607577639854554735	207
13801639228207858121	588764
1765727650021993765	2927499
7090947091477928520	143
9036073440051175083	366
14388492983330422045	58771
7007967492536189771	14
16522761501246370140	1
7529654444578805995	724
7525093247433563995	347
3735858345941214494	37
18136446595643597191	1
3004604978709675096	146
8030172730207981370	25
17247138763764011537	23
2501706411500010852	2
2584242718621902307	1
5037107145408247115	184
11191420375841664409	7
11191818863800922098	1
3567719074273325616	7564
7129976348800008902	1
17653588620421216585	7985
12651241908436101823	1958
10925003280852110137	10
3670597015755092956	3
975600726806704527	81
3365922639468349281	1645
7728623995582184237	48
8127679656814823866	186594
4486989019644040994	58
11636714203841604454	1
1987816061179254046	12
17894601269590466918	4475
15786175518188856583	32
10805260295960499500	8653
1874792145510119538	7
7568348392541740520	7313671
11923561276579810855	33029
7121330179803793420	3
5579218107120623298	9526
9413151192011369425	80447
12481573722506767420	2
9398202427718753231	1
6695478631890739368	107579
4405933326300871200	138117
15745148709983110981	9
3311127453712781295	7
3000244879269230113	1
10332852803845864965	18
1098786029315768388	168742
16248659811322790450	1965
9650929197782936332	18
8369299478542571110	250
16649836535468986963	396
16714286744677223987	156
17592845503308532073	39
3368330691841112763	70
6148484661606016843	74
9486451751407794737	455
306503979094092094	3359
487505048743897445	256
4819354029067645399	851
11559681685085399285	3
10354544993522882280	147689
1830021581310265535	1
17060207052587259120	2
10446830493677760446	20
2865603646927884658	292949
13231639533726563388	1
15799730552524565437	1
10124856075198144774	4
11923741415603237758	22
2494123150722937619	8149
7331748743506683682	53468
2839832610558304953	1
6345478899485202594	17
14934398983212390984	4
14510720752149745855	15
110283395358767348	4
9822007527770393193	5327
1334244766810336257	3270
5712821953763442264	1
3672815367171927658	459917
2192458469508230246	137141
12254293505559747913	217
15645929378492917106	4500
4261465904109064594	525522
18346612177928718131	1
11914783830316994554	67
6248738261948275473	1
11212175492510200608	1
8106631848720324709	453
1106304596326658675	2
9440162758659381184	15
3575974588387098246	29997
2467286264241386818	779
11367059518923355627	3451
1313658494260457756	8
5831640361621922954	1
1149633916428494134	1
11211762317076896842	3
2651344596050887004	1
12167518250339557397	1
3653031237612567753	2
4869219367427314350	222685
7703553489637785615	31977
3684402744691301420	4
8848822279848280719	3417
17242138737808070918	1
6292804228797680150	1
1993094958986271600	600037902
8294529539586246830	19
13447465339407740020	148487
11459730605606043762	2
12178670357842322422	47
6517022644776239557	668
6894182893065994620	44990
8432271285951640224	61104
14360382559431787995	1
15318855503100504224	1
15060301954808483726	450871
14217825989614682594	1
595900609829210179	3080
16328592221544783339	40
10730828200651443921	32415
17331289959490757049	15644
10018257765595955378	1
12247561057745905862	12
11235170401796179347	1
13073291411581897475	564
9406349960112001772	2
10680284028990762459	254
9824222372422383516	1
17476686244308139695	7
6797118612039990987	4
12476708304782055910	47709
4828684260132512054	2
1626316717087809429	4
7172019669860733182	2233
8948595027924705345	13592
399167558102025923	671
13274660691278457825	1
5010500207093749404	1
1252749437378713773	650
13914678878987612962	46
11853007541601303241	2
3458820399967982569	219
3598686867251874121	61
3719581593251043463	383016
6851918821715465473	2
16888705773870697470	2235
1833806468157126420	673
12701862275602825661	15
7436571461707395968	9
17609327015748218765	516
14042289499070193160	944
2457589725687516639	892855
6937770035684024591	3957445
296621637742354693	632
5152129809731960070	12
5287668088024515684	6
12560474215853525153	8
16426519271577972892	34
14638119872475954098	5
291176068568879161	15556
3973034835876093219	5
1152648798174122778	1
734500167155139770	10
17507948550151129781	1148
7003105848627877482	3
11350233644364897431	4929
9210396415214286068	3
3959802737142839219	2
11063506927390645619	91
9736052110582409847	502
1043009175686481099	452
5825097272127665946	554
9453158032775231893	1135001
5606721545799945447	3
13991494191103920606	21598827
1466631342147357332	2
8737300323223864536	499997
5458778324364877011	153085
15169029955114585007	1
2616325301367544174	8
360278649416699583	12011
3344967543139720904	350
15919920328619979621	152
6020804583454740745	115
14247808481405150973	1
18209115279453814831	140577
12081190317306103259	1369
13142718825199838895	175
5154842584239922613	1
9035310121793763369	4
14101025707825681283	6815
12199980808315406148	1
14506515883604288718	1
1215559639748168652	12
11826804469167616360	2
11696196742421654061	31893
6443346100731081695	4
14213502642146419642	1
11832241368573420377	6
6300965240965909517	250
15325653932725919377	14
12502522518506125957	41
1664227195458573943	31
9096062416832560340	1
4181700100938165543	1880
17815565252490453183	37
3334699032126443040	176
4297043996852725103	4
15937509911940449854	105
10157093545452450903	134083
16485861164588077107	1
14837384867962998576	1679
5598419381975660144	24383
14468250087573152933	2427
4626790137234556516	21
6988072799527821127	0
172870794709571407	638
13467418249710199328	272720
5803032559734150946	1
8866039732713078699	1
14625514850259456731	2742
12653228181974018555	59883
13557727294589768235	9526
3460171906302775184	2
12207237583311497670	2
2863600705345847755	3
752862400708089535	5
14472572748391401043	2315
8948069199025346819	1
11669904478470181426	3080
9369578199752976186	1
8734341720935713383	1
15291796284825988663	1586
13759350620324528873	61279
3139101928694173266	61559
11726667651972246260	1
14429049371208741941	1
9809932624093127857	1
17083168051543900414	5
12837885830457742056	3080
12168053217535496802	549773
2324728705427710103	656
18333341824360718280	35
9023297445913544183	50658
15132910243987867642	9
15518482007440812830	1512
9779126805507057208	12
9575777381920051183	19
16111259280512432354	2243
13281048508347059244	7484260
3597063507546642305	45
2273719733709665192	765
2891578981803120961	1
3728739903099693198	1
15796212585564292274	14369
12130253044990733421	24
10771748079549913167	3
691872613983622942	14
13996111841026475532	574450
96565025598155584	326
11025844546346794019	749223
720021913774318275	7
7364862161894937163	6
13747044659389938547	402948
7785227608309926449	291451
11003630892119967340	350
3062908505676156506	2
5849673099050789375	1
918912446587710868	1
11684787769927951527	2
8042630389701458195	3546
5367914801337501794	272720
9971201762068769409	4
12143723499743791354	11
10460494222089204200	10
2084415400964340908	13
214140499982986358	166
5255692221885009832	4
9036874379411029224	173
57444389277797778	22
6010201520615109804	1
15940308733338008139	1
1286745889088204887	54
7634971170682941151	17140
13786158363047952380	1050
13295139332396469125	486
7084756996219183246	201422
2802841076018492110	28948
3180228358934825772	661841
4633813255859740301	14
16104623112556465916	6
11608573833754330070	24608
274306616994840394	262
12102522841007433448	4
3916275152689026703	2
7456716624086008933	6246
3083698549069690905	49
4349601803854912346	1
12079274670724448729	1
15250704746378830067	1
1773094426047202996	0
6378374440435846108	142
5593974484362270757	1
2180861609171558928	31
2521700434648217528	57
7073892696018017502	3
17047777426575329903	3792
619873566745148039	1
6290419557288802102	148
9543433199478664243	1
15691332761432871368	0
16778399642969768195	366
13749405491315837242	61104
6473570059170565348	68
13756084618509972397	624
11790508329604972351	1
1877613733536820074	3
1000091042678090031	38
11839489642116947672	62
646478161993726817	1
15802142761482586694	4049
4142918553890227328	29940
3036839395769998211	115
4463518276348284480	747526
14391975468356202900	5576
7026453636002166043	64756
9623368332228259632	3
6444170003355197596	1
9509163806200829533	1
7492335916952498370	26
9946051068342114190	1
5270896164240425800	8172
11819598309173477780	441
10830961988853003533	889
8022589624973062026	177923
9057415867656746097	5
14034143591907678038	73
666861899327879450	2
9786512320731544509	6488
6397354188780598690	4489
7332744989176819944	25
10557908217396688853	22
3202883660686981371	1
17221009937162286316	1
3014155675587003017	305
15331926893512391033	59116
16310981307684585065	1
17083456680155803654	23
13148556223999510264	3594
17379145044571790309	76
1328245866401675116	969
6693572249229152653	270
6158107325575788424	24263
10027566068148822631	1
2633399305529057336	8
14018193667919739309	5
5910937674930491650	1
193167340841561705	35577
5188462615252011371	7
3756916208739900375	1
820069447856100162	1105
6443136099035342053	1
17390727234855356027	8
15759812481384354619	871687
17901224542453126339	441
17844419081995632152	3150
1395772878115084711	14136
17259141081478197013	28800976
10321259788512359184	2274
10666628663519128451	24245
4877372363155641558	36
3061373224476134567	2607
22646154016245568	209
13418504790096879997	1
10724251776549875412	8
8073088829747594075	3
13536158984451406403	7985
12099905951806661381	11735
2888695310181751256	4
17909653704061403221	1
9259774611055938463	467
18142529788732393074	3078
8903704098519120253	2530
13371700810599047367	138276
17906913628775055497	4
10227231549692362787	1
1726828786336860840	8
6461492100461131559	2422
12344088226632293038	2729
7929441481694058703	18
